keep	question_id	topic_sim	orig_type	question	src_gold(참고)	context_head	검수사유
X	natua_yes_no_finance-6794152_k2	0.0377	yes_no	한은의 목적과 관련된 사항이 한은 법에 기록되어 있니	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794152_k3	0.0377	yes_no	한은의 목적과 관련된 사항이 한은 법에 기록되어 있니	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212440_k3	0.0377	yes_no	지역별 고용조사는 2013년 상반기에 인터넷을 통해서만 조사한 거지	No	노숙인 등의 복지 및 자립지원에 관한 법률 시행규칙 일부개정령(안) 입법예고 1. 개정이유 노숙인자활시설 및 노숙인종합지원센터 이용현황 보고 주기를 숙인재활시설 및 노숙인요양시설 이용현황 보고 주기와 동일하게 반기별 1회로 개선하여 부담을 완화하고자 함. 2. 주요내용 가. 노숙인자활시설 및 노숙인종합지원센터 이용현황 보고 주기를 분기별 1회에서 반기별 1	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212412_k3	0.0375	yes_no	수도권에서만 대졸 이상의 정규직과 비정규직 간 임금격차가 나타났니	Yes	(2) 당사자 간 지속적인 소통과 협력을 통한 정책 마련 □ 우리나라에서는 현재 당사자들이 첨예하게 대립하고 있고, 정책 당사자의 참여를 통한 지속적인 소통과 협력이 이루어지지 못해 효과적인 정책의 수립·집행이 제한되고 있음 □ 싱가포르의 경우 새로운 규제 프레임워크를 도입하는 과정에 정책 당사자인 운전자, 택시협회, 승차공유차량협회, 사업자, 일반 국민이	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212426_k3	0.0375	yes_no	학력은 등급별로 한계효과의 차이가 명확하게 드러난 거지	Yes	(2) 유관기관간 MOU 체결 기획재정부, 금융위원회 등과 금융 안정과 관련하여 어느 기관이 어떠한 책임을 갖는지를 명확하게 하는 MOU를 체결함으로써 유관기관 간 책임관계를 분명히 하고 평상시 및 위기 시의 협력분야, 절차 등을 정할 필요가 있다. 즉 현재 정보 공유와 공동검사에 국한된 한국은행과 금융 감독당국과의 MOU가 존재하고 있으나, 유관기관이 명	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7459774_k2	0.0375	yes_no	영유아기에서 청소년기까지의 인적 자본 투자규모가 동일한 나라는 프랑스와 스웨덴일까	Yes	□ 시사점 ◦ 우리나라도 싱가포르의 정책 사례를 참고하여 ① 스마트폰 애플리케이션을 활용한 서비스 도입 등 여객운송 산업에서 지금까지 나타난 변화에 대응하고 자율주행자동차의 등장 등 앞으로 다가올 더 큰 변화에 효과적으로 대응할 수 있도록 새로운 여객운송 정책 체계를 마련하고 ② 그 과정에서 정책 당사자의 소통과 협력을 통하여 정책 수립의 효율성 및 신뢰성	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794150_k2	0.0372	yes_no	중앙은행은 금융 안정 성취를 그 목적으로 두고 있니	Yes	노인장기요양보험법 시행령 일부개정령(안) 입법예고 1. 개정사유 특별현금급여가 다른 금원과 섞이면서 해당 통장이 압류되는 경우 특별현금급여와 이를 받을 권리가 침해되는 것을 방지해 노인과 그 가족의 생활안정을 도모하려는 것을 목표로 「노인장기요양보험법」이 개정됨(법률 제14321호, 2016.12.2. 개정)에 따라 특별현금급여계좌 신청 방법·절차 및 관리	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794150_k3	0.0372	yes_no	중앙은행은 금융 안정 성취를 그 목적으로 두고 있니	Yes	노인장기요양보험법 시행령 일부개정령(안) 입법예고 1. 개정사유 특별현금급여가 다른 금원과 섞이면서 해당 통장이 압류되는 경우 특별현금급여와 이를 받을 권리가 침해되는 것을 방지해 노인과 그 가족의 생활안정을 도모하려는 것을 목표로 「노인장기요양보험법」이 개정됨(법률 제14321호, 2016.12.2. 개정)에 따라 특별현금급여계좌 신청 방법·절차 및 관리	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7715040_k3	0.037	yes_no	서비스직은 비수도권과 수도권에서 비정규직 시간당 임금수준이 단순노무직과 유사하게 낮았던 직종이니	Yes	□ 제정 배경과 경과 ◦ 싱가포르에서는 기존의 택시 위주 규제 체계로는 승차공유의 등장과 스마트폰을 활용한 예약 서비스 도입 등 지점 간 여객운송(택시+승차공유)의 변화에 대응하기 어렵다는 점이 지적되면서 「지점 간 여객운송사업법 2019」를 제정하고 새로운 규제 프레임워크를 도입함 ◦ 해당 법률은 2019년 8월 싱가포르 국회를 통과하여 2020년 시행을	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7688392_k3	0.037	yes_no	인구성장률의 경우 경기도에서 더 감소하게 될 것으로 예측되니	Yes	(2) 공정성과 참여확대 동시 추구 학부모와 교사 등 단위학교 구성원의 참여를 실질적으로 확대시킬 수 있는 방안을 모색할 필요가 있다. 학교 심사위원회가 적임자가 아니라고 판단할 경우는 2단계의 심사대상자로 추천하지 않는 것도 방안이 될 수 있다. 공정성을 강화하기 위한다는 구실로 단위학교의 참여를 크게 제한하는 방식은 설득력이 그리 높지 않다. 교과부가 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7192061_k3	0.0368	yes_no	금융 안정에 관해 평가 결과를 노르웨이 중앙은행은 재무부에 제출해야 해	Yes	□ 경기도 청년층의 경제활동참가율은 44.6%, 고용율은 41.3%로서 전국 평균(43.2%, 39.7%)보다는 다소 높은 수준임 ○ 2013년 현재 경기도 전체 경제활동인구는 6,172천명이며 고용률은 60.0%를 기록 – 30대에서 50대까지 중장년층의 고용률은 모두 70%를 상회하여 청년층 고용률과 큰 차이를 나타냄 ○ 청년층을 제외한 30대 이상이 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794164_k3	0.0364	yes_no	금융 안정협의기구를 설립은 금융안정이라는 목표를 달성하기 위한 필요조건이야	Yes	(2) 공정성과 참여확대 동시 추구 학부모와 교사 등 단위학교 구성원의 참여를 실질적으로 확대시킬 수 있는 방안을 모색할 필요가 있다. 학교 심사위원회가 적임자가 아니라고 판단할 경우는 2단계의 심사대상자로 추천하지 않는 것도 방안이 될 수 있다. 공정성을 강화하기 위한다는 구실로 단위학교의 참여를 크게 제한하는 방식은 설득력이 그리 높지 않다. 교과부가 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6437815_k3	0.0364	yes_no	자율주행자동차의 출현에 대응하기 위해서 참조할 만한 건 싱가포르의 정책 사례지	Yes	실제로 한국의 여성 노동 시장참여율은 선진국에 비해 낮은 수준으로 정책적 개입의 여지가 큰 것으로 사료된다. [그림1]에서 확인할 수 있듯이 2013년 15-64세 인구 중 여성의 경제활동참가율은 53.9%로 약 60~80%의 수준을 보이는 대부분 OECD 국가와의 차이가 크다. 또한 대한민국 합계출산율은 2013년에 가임기 여성의 1명당 1.19명으로 1	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6437838_k1	0.0364	yes_no	법제도를 적용하기에 우버나 카카오택시나 타다서비스같이 새롭게 등장한 여객운송 산업도 무리 없지	No	4. 개선방향 교장공모제는 교장인사제도의 개혁이자 학교자율화 정책의 핵심과제이다. 그러므로 앞에서 언급한 문제점을 보완하여 학교현장에 성공적으로 정착시키기 위한 노력이 필요하다. 이를 위한 개선방향을 제시하면 다음과 같다. (1) 단위학교의 선택권 강화 필요 교장공모제를 통하여 교장인사권의 분산을 도모한다면 제도 도입 여부 및 유형에 대한 선택권을 구성원들	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6390524_k1	0.0364	yes_no	교장임용을 실시할 때 서울시교육청은 대상학교의 일부에만 공모제를 적용했어	No	고용보험법 시행령 일부개정령(안) 입법예고 1. 개정이유 기존에 직업안정기관의 장에게 위임하던 피보험자격관리 업무를 근로복지공단에 위탁함으로써 현재 고용보험의 적용 및 보험료 부과 업무와 고용보험 피보험자격관리 업무의 이원화에 따라 나타나는 행정 비효율 및 국민 불편사항 등을 개선하려는 것임 2. 주요내용 가. 피보험자격관리 업무를 근로복지공단에 위탁(안 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212456_k1	0.0363	yes_no	경기지역은 전국 평균에 비해 더 높은 출산율을 보이고 있니	Yes	(2) 2010년 확대실시 및 심사절차 교과부는 올해 9월 교장임용에서 768개교의 교장 결원 예정학교 가운데 56%인 436개교에서 초빙형 교장공모제를 실시하겠다고 발표하였다. 서울은 결원 학교수의 100%인 76개교에서 실시하였고, 인천은 약 67%, 그 밖의 지역은 약 50%에서 초빙형 교장공모제를 실시하였다. 교장공모 신청 결과 전국 평균경쟁률은 4	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212456_k2	0.0363	yes_no	경기지역은 전국 평균에 비해 더 높은 출산율을 보이고 있니	Yes	(2) 2010년 확대실시 및 심사절차 교과부는 올해 9월 교장임용에서 768개교의 교장 결원 예정학교 가운데 56%인 436개교에서 초빙형 교장공모제를 실시하겠다고 발표하였다. 서울은 결원 학교수의 100%인 76개교에서 실시하였고, 인천은 약 67%, 그 밖의 지역은 약 50%에서 초빙형 교장공모제를 실시하였다. 교장공모 신청 결과 전국 평균경쟁률은 4	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7462332_k1	0.0362	yes_no	삼 개월 정도의 짧은 휴직이 임금에 영향을 줬을까	No	Ⅳ. 보완방안 1. 금융안정에 대한 측정지표 개발, 금융안정 책임에 관한 유관기관과의 MOU체결 및 금융안정협의기구 구성 추진 (1) 금융안정 측정지표 개발 금융안정을 측정하는 신뢰할 수 있는 측정 지표를 개발함으로써 금융안정을 위한 정책 방향 및 법적 책임을 명확하게 설정할 필요가 있다. 즉 금융 안정 측정지표를 개발하여 목표 인플레이션을 정하고 이를 달	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7462332_k2	0.0362	yes_no	삼 개월 정도의 짧은 휴직이 임금에 영향을 줬을까	No	Ⅳ. 보완방안 1. 금융안정에 대한 측정지표 개발, 금융안정 책임에 관한 유관기관과의 MOU체결 및 금융안정협의기구 구성 추진 (1) 금융안정 측정지표 개발 금융안정을 측정하는 신뢰할 수 있는 측정 지표를 개발함으로써 금융안정을 위한 정책 방향 및 법적 책임을 명확하게 설정할 필요가 있다. 즉 금융 안정 측정지표를 개발하여 목표 인플레이션을 정하고 이를 달	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794125_k2	0.0361	yes_no	중앙은행의 역할과 목적은 나라별 상황에 맞게 여러 모습으로 성장해왔어	Yes	반면, [그림 8]의 패널 (2)에서 보는 바와 같이 경기도내 지역에 따라 성별 고용률 차이와 출산율 사이에는 뚜렷한 음의 상관관계를 찾을 수 있다. 구체적으로 경기도에서 성별 고용률 격차가 가장 큰 지역은 오산시(32.7%p), 화성시(30.6%p), 남양주시(30.1%p), 용인시(29.5%p), 시흥시(29.5%p) 순으로 나타났고, 가장 낮은 지역은	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
